date_key,year,quarter,month,day,date_transaction
20190727,2019,3,7,27,2019-07-27
20190728,2019,3,7,28,2019-07-28
20190729,2019,3,7,29,2019-07-29
20190730,2019,3,7,30,2019-07-30
20190731,2019,3,7,31,2019-07-31
20190801,2019,3,8,1,2019-08-01
20190802,2019,3,8,2,2019-08-02
20190803,2019,3,8,3,2019-08-03
20190804,2019,3,8,4,2019-08-04
20190805,2019,3,8,5,2019-08-05
20190806,2019,3,8,6,2019-08-06
20190807,2019,3,8,7,2019-08-07
20190808,2019,3,8,8,2019-08-08
20190809,2019,3,8,9,2019-08-09
20190810,2019,3,8,10,2019-08-10
20190811,2019,3,8,11,2019-08-11
20190812,2019,3,8,12,2019-08-12
20190813,2019,3,8,13,2019-08-13
20190814,2019,3,8,14,2019-08-14
20190815,2019,3,8,15,2019-08-15
20190816,2019,3,8,16,2019-08-16
20190817,2019,3,8,17,2019-08-17
20190818,2019,3,8,18,2019-08-18
20190819,2019,3,8,19,2019-08-19
20190820,2019,3,8,20,2019-08-20
20190821,2019,3,8,21,2019-08-21
20190822,2019,3,8,22,2019-08-22
20190823,2019,3,8,23,2019-08-23
20190824,2019,3,8,24,2019-08-24
20190825,2019,3,8,25,2019-08-25
20190826,2019,3,8,26,2019-08-26
20190827,2019,3,8,27,2019-08-27
20190828,2019,3,8,28,2019-08-28
20190829,2019,3,8,29,2019-08-29
20190830,2019,3,8,30,2019-08-30
20190831,2019,3,8,31,2019-08-31
20190901,2019,3,9,1,2019-09-01
20190902,2019,3,9,2,2019-09-02
20190903,2019,3,9,3,2019-09-03
20190904,2019,3,9,4,2019-09-04
20190905,2019,3,9,5,2019-09-05
20190906,2019,3,9,6,2019-09-06
20190907,2019,3,9,7,2019-09-07
20190908,2019,3,9,8,2019-09-08
20190909,2019,3,9,9,2019-09-09
20190910,2019,3,9,10,2019-09-10
20190911,2019,3,9,11,2019-09-11
20190912,2019,3,9,12,2019-09-12
20190913,2019,3,9,13,2019-09-13
20190914,2019,3,9,14,2019-09-14
20190915,2019,3,9,15,2019-09-15
20190916,2019,3,9,16,2019-09-16
20190917,2019,3,9,17,2019-09-17
20190918,2019,3,9,18,2019-09-18
20190919,2019,3,9,19,2019-09-19
20190920,2019,3,9,20,2019-09-20
20190921,2019,3,9,21,2019-09-21
20190922,2019,3,9,22,2019-09-22
20190923,2019,3,9,23,2019-09-23
20190924,2019,3,9,24,2019-09-24
20190925,2019,3,9,25,2019-09-25
20190926,2019,3,9,26,2019-09-26
20190927,2019,3,9,27,2019-09-27
20190928,2019,3,9,28,2019-09-28
20190929,2019,3,9,29,2019-09-29
20190930,2019,3,9,30,2019-09-30
20191001,2019,4,10,1,2019-10-01
20191002,2019,4,10,2,2019-10-02
20191003,2019,4,10,3,2019-10-03
20191004,2019,4,10,4,2019-10-04
20191005,2019,4,10,5,2019-10-05
20191006,2019,4,10,6,2019-10-06
20191007,2019,4,10,7,2019-10-07
20191008,2019,4,10,8,2019-10-08
20191009,2019,4,10,9,2019-10-09
20191010,2019,4,10,10,2019-10-10
20191011,2019,4,10,11,2019-10-11
20191012,2019,4,10,12,2019-10-12
20191013,2019,4,10,13,2019-10-13
20191014,2019,4,10,14,2019-10-14
20191015,2019,4,10,15,2019-10-15
20191016,2019,4,10,16,2019-10-16
20191017,2019,4,10,17,2019-10-17
20191018,2019,4,10,18,2019-10-18
20191019,2019,4,10,19,2019-10-19
20191020,2019,4,10,20,2019-10-20
20191021,2019,4,10,21,2019-10-21
20191022,2019,4,10,22,2019-10-22
20191023,2019,4,10,23,2019-10-23
20191024,2019,4,10,24,2019-10-24
20191025,2019,4,10,25,2019-10-25
20191026,2019,4,10,26,2019-10-26
20191027,2019,4,10,27,2019-10-27
20191028,2019,4,10,28,2019-10-28
20191029,2019,4,10,29,2019-10-29
20191030,2019,4,10,30,2019-10-30
20191031,2019,4,10,31,2019-10-31
20191101,2019,4,11,1,2019-11-01
20191102,2019,4,11,2,2019-11-02
20191103,2019,4,11,3,2019-11-03
20191104,2019,4,11,4,2019-11-04
20191105,2019,4,11,5,2019-11-05
20191106,2019,4,11,6,2019-11-06
20191107,2019,4,11,7,2019-11-07
20191108,2019,4,11,8,2019-11-08
20191109,2019,4,11,9,2019-11-09
20191110,2019,4,11,10,2019-11-10
20191111,2019,4,11,11,2019-11-11
20191112,2019,4,11,12,2019-11-12
20191113,2019,4,11,13,2019-11-13
20191114,2019,4,11,14,2019-11-14
20191115,2019,4,11,15,2019-11-15
20191116,2019,4,11,16,2019-11-16
20191117,2019,4,11,17,2019-11-17
20191118,2019,4,11,18,2019-11-18
20191119,2019,4,11,19,2019-11-19
20191120,2019,4,11,20,2019-11-20
20191121,2019,4,11,21,2019-11-21
20191122,2019,4,11,22,2019-11-22
20191123,2019,4,11,23,2019-11-23
20191124,2019,4,11,24,2019-11-24
20191125,2019,4,11,25,2019-11-25
20191126,2019,4,11,26,2019-11-26
20191127,2019,4,11,27,2019-11-27
20191128,2019,4,11,28,2019-11-28
20191129,2019,4,11,29,2019-11-29
20191130,2019,4,11,30,2019-11-30
20191201,2019,4,12,1,2019-12-01
20191202,2019,4,12,2,2019-12-02
20191203,2019,4,12,3,2019-12-03
20191204,2019,4,12,4,2019-12-04
20191205,2019,4,12,5,2019-12-05
20191206,2019,4,12,6,2019-12-06
20191207,2019,4,12,7,2019-12-07
20191208,2019,4,12,8,2019-12-08
20191209,2019,4,12,9,2019-12-09
20191210,2019,4,12,10,2019-12-10
20191211,2019,4,12,11,2019-12-11
20191212,2019,4,12,12,2019-12-12
20191213,2019,4,12,13,2019-12-13
20191214,2019,4,12,14,2019-12-14
20191215,2019,4,12,15,2019-12-15
20191216,2019,4,12,16,2019-12-16
20191217,2019,4,12,17,2019-12-17
20191218,2019,4,12,18,2019-12-18
20191219,2019,4,12,19,2019-12-19
20191220,2019,4,12,20,2019-12-20
20191221,2019,4,12,21,2019-12-21
20191222,2019,4,12,22,2019-12-22
20191223,2019,4,12,23,2019-12-23
20191224,2019,4,12,24,2019-12-24
20191225,2019,4,12,25,2019-12-25
20191226,2019,4,12,26,2019-12-26
20191227,2019,4,12,27,2019-12-27
20191228,2019,4,12,28,2019-12-28
20191229,2019,4,12,29,2019-12-29
20191230,2019,4,12,30,2019-12-30
20191231,2019,4,12,31,2019-12-31
20200101,2020,1,1,1,2020-01-01
20200102,2020,1,1,2,2020-01-02
20200103,2020,1,1,3,2020-01-03
20200104,2020,1,1,4,2020-01-04
20200105,2020,1,1,5,2020-01-05
20200106,2020,1,1,6,2020-01-06
20200107,2020,1,1,7,2020-01-07
20200108,2020,1,1,8,2020-01-08
20200109,2020,1,1,9,2020-01-09
20200110,2020,1,1,10,2020-01-10
20200111,2020,1,1,11,2020-01-11
20200112,2020,1,1,12,2020-01-12
20200113,2020,1,1,13,2020-01-13
20200114,2020,1,1,14,2020-01-14
20200115,2020,1,1,15,2020-01-15
20200116,2020,1,1,16,2020-01-16
20200117,2020,1,1,17,2020-01-17
20200118,2020,1,1,18,2020-01-18
20200119,2020,1,1,19,2020-01-19
20200120,2020,1,1,20,2020-01-20
20200121,2020,1,1,21,2020-01-21
20200122,2020,1,1,22,2020-01-22
20200123,2020,1,1,23,2020-01-23
20200124,2020,1,1,24,2020-01-24
20200125,2020,1,1,25,2020-01-25
20200126,2020,1,1,26,2020-01-26
20200127,2020,1,1,27,2020-01-27
20200128,2020,1,1,28,2020-01-28
20200129,2020,1,1,29,2020-01-29
20200130,2020,1,1,30,2020-01-30
20200131,2020,1,1,31,2020-01-31
20200201,2020,1,2,1,2020-02-01
20200202,2020,1,2,2,2020-02-02
20200203,2020,1,2,3,2020-02-03
20200204,2020,1,2,4,2020-02-04
20200205,2020,1,2,5,2020-02-05
20200206,2020,1,2,6,2020-02-06
20200207,2020,1,2,7,2020-02-07
20200208,2020,1,2,8,2020-02-08
20200209,2020,1,2,9,2020-02-09
20200210,2020,1,2,10,2020-02-10
20200211,2020,1,2,11,2020-02-11
20200212,2020,1,2,12,2020-02-12
20200213,2020,1,2,13,2020-02-13
20200214,2020,1,2,14,2020-02-14
20200215,2020,1,2,15,2020-02-15
20200216,2020,1,2,16,2020-02-16
20200217,2020,1,2,17,2020-02-17
20200218,2020,1,2,18,2020-02-18
20200219,2020,1,2,19,2020-02-19
20200220,2020,1,2,20,2020-02-20
20200221,2020,1,2,21,2020-02-21
20200222,2020,1,2,22,2020-02-22
20200223,2020,1,2,23,2020-02-23
20200224,2020,1,2,24,2020-02-24
20200225,2020,1,2,25,2020-02-25
20200226,2020,1,2,26,2020-02-26
20200227,2020,1,2,27,2020-02-27
20200228,2020,1,2,28,2020-02-28
20200229,2020,1,2,29,2020-02-29
20200301,2020,1,3,1,2020-03-01
20200302,2020,1,3,2,2020-03-02
20200303,2020,1,3,3,2020-03-03
20200304,2020,1,3,4,2020-03-04
20200305,2020,1,3,5,2020-03-05
20200306,2020,1,3,6,2020-03-06
20200307,2020,1,3,7,2020-03-07
20200308,2020,1,3,8,2020-03-08
20200309,2020,1,3,9,2020-03-09
20200310,2020,1,3,10,2020-03-10
20200311,2020,1,3,11,2020-03-11
20200312,2020,1,3,12,2020-03-12
20200313,2020,1,3,13,2020-03-13
20200314,2020,1,3,14,2020-03-14
20200315,2020,1,3,15,2020-03-15
20200316,2020,1,3,16,2020-03-16
20200317,2020,1,3,17,2020-03-17
20200318,2020,1,3,18,2020-03-18
20200319,2020,1,3,19,2020-03-19
20200320,2020,1,3,20,2020-03-20
20200321,2020,1,3,21,2020-03-21
20200322,2020,1,3,22,2020-03-22
20200323,2020,1,3,23,2020-03-23
20200324,2020,1,3,24,2020-03-24
20200325,2020,1,3,25,2020-03-25
20200326,2020,1,3,26,2020-03-26
20200327,2020,1,3,27,2020-03-27
20200328,2020,1,3,28,2020-03-28
20200329,2020,1,3,29,2020-03-29
20200330,2020,1,3,30,2020-03-30
20200331,2020,1,3,31,2020-03-31
20200401,2020,2,4,1,2020-04-01
20200402,2020,2,4,2,2020-04-02
20200403,2020,2,4,3,2020-04-03
20200404,2020,2,4,4,2020-04-04
20200405,2020,2,4,5,2020-04-05
20200406,2020,2,4,6,2020-04-06
20200407,2020,2,4,7,2020-04-07
20200408,2020,2,4,8,2020-04-08
20200409,2020,2,4,9,2020-04-09
20200410,2020,2,4,10,2020-04-10
20200411,2020,2,4,11,2020-04-11
20200412,2020,2,4,12,2020-04-12
20200413,2020,2,4,13,2020-04-13
20200414,2020,2,4,14,2020-04-14
20200415,2020,2,4,15,2020-04-15
20200416,2020,2,4,16,2020-04-16
20200417,2020,2,4,17,2020-04-17
20200418,2020,2,4,18,2020-04-18
20200419,2020,2,4,19,2020-04-19
20200420,2020,2,4,20,2020-04-20
20200421,2020,2,4,21,2020-04-21
20200422,2020,2,4,22,2020-04-22
20200423,2020,2,4,23,2020-04-23
20200424,2020,2,4,24,2020-04-24
20200425,2020,2,4,25,2020-04-25
20200426,2020,2,4,26,2020-04-26
20200427,2020,2,4,27,2020-04-27
20200428,2020,2,4,28,2020-04-28
20200429,2020,2,4,29,2020-04-29
20200430,2020,2,4,30,2020-04-30
20200501,2020,2,5,1,2020-05-01
20200502,2020,2,5,2,2020-05-02
20200503,2020,2,5,3,2020-05-03
20200504,2020,2,5,4,2020-05-04
20200505,2020,2,5,5,2020-05-05
20200506,2020,2,5,6,2020-05-06
20200507,2020,2,5,7,2020-05-07
20200508,2020,2,5,8,2020-05-08
20200509,2020,2,5,9,2020-05-09
20200510,2020,2,5,10,2020-05-10
20200511,2020,2,5,11,2020-05-11
20200512,2020,2,5,12,2020-05-12
20200513,2020,2,5,13,2020-05-13
20200514,2020,2,5,14,2020-05-14
20200515,2020,2,5,15,2020-05-15
20200516,2020,2,5,16,2020-05-16
20200517,2020,2,5,17,2020-05-17
20200518,2020,2,5,18,2020-05-18
20200519,2020,2,5,19,2020-05-19
20200520,2020,2,5,20,2020-05-20
20200521,2020,2,5,21,2020-05-21
20200522,2020,2,5,22,2020-05-22
20200523,2020,2,5,23,2020-05-23
20200524,2020,2,5,24,2020-05-24
20200525,2020,2,5,25,2020-05-25
20200526,2020,2,5,26,2020-05-26
20200527,2020,2,5,27,2020-05-27
20200528,2020,2,5,28,2020-05-28
20200529,2020,2,5,29,2020-05-29
20200530,2020,2,5,30,2020-05-30
20200531,2020,2,5,31,2020-05-31
20200601,2020,2,6,1,2020-06-01
20200602,2020,2,6,2,2020-06-02
20200603,2020,2,6,3,2020-06-03
20200604,2020,2,6,4,2020-06-04
20200605,2020,2,6,5,2020-06-05
20200606,2020,2,6,6,2020-06-06
20200607,2020,2,6,7,2020-06-07
20200608,2020,2,6,8,2020-06-08
20200609,2020,2,6,9,2020-06-09
20200610,2020,2,6,10,2020-06-10
20200611,2020,2,6,11,2020-06-11
20200612,2020,2,6,12,2020-06-12
20200613,2020,2,6,13,2020-06-13
20200614,2020,2,6,14,2020-06-14
20200615,2020,2,6,15,2020-06-15
20200616,2020,2,6,16,2020-06-16
20200617,2020,2,6,17,2020-06-17
20200618,2020,2,6,18,2020-06-18
20200619,2020,2,6,19,2020-06-19
20200620,2020,2,6,20,2020-06-20
20200621,2020,2,6,21,2020-06-21
20200622,2020,2,6,22,2020-06-22
20200623,2020,2,6,23,2020-06-23
20200624,2020,2,6,24,2020-06-24
20200625,2020,2,6,25,2020-06-25
20200626,2020,2,6,26,2020-06-26
20200627,2020,2,6,27,2020-06-27
20200628,2020,2,6,28,2020-06-28
20200629,2020,2,6,29,2020-06-29
20200630,2020,2,6,30,2020-06-30
20200701,2020,3,7,1,2020-07-01
20200702,2020,3,7,2,2020-07-02
20200703,2020,3,7,3,2020-07-03
20200704,2020,3,7,4,2020-07-04
20200705,2020,3,7,5,2020-07-05
20200706,2020,3,7,6,2020-07-06
20200707,2020,3,7,7,2020-07-07
20200708,2020,3,7,8,2020-07-08
20200709,2020,3,7,9,2020-07-09
20200710,2020,3,7,10,2020-07-10
20200711,2020,3,7,11,2020-07-11
20200712,2020,3,7,12,2020-07-12
20200713,2020,3,7,13,2020-07-13
20200714,2020,3,7,14,2020-07-14
20200715,2020,3,7,15,2020-07-15
20200716,2020,3,7,16,2020-07-16
20200717,2020,3,7,17,2020-07-17
20200718,2020,3,7,18,2020-07-18
20200719,2020,3,7,19,2020-07-19
20200720,2020,3,7,20,2020-07-20
20200721,2020,3,7,21,2020-07-21
20200722,2020,3,7,22,2020-07-22
20200723,2020,3,7,23,2020-07-23
20200724,2020,3,7,24,2020-07-24
20200725,2020,3,7,25,2020-07-25
20200726,2020,3,7,26,2020-07-26
20200727,2020,3,7,27,2020-07-27
20200728,2020,3,7,28,2020-07-28
20200729,2020,3,7,29,2020-07-29
20200730,2020,3,7,30,2020-07-30
20200731,2020,3,7,31,2020-07-31
20200801,2020,3,8,1,2020-08-01
20200802,2020,3,8,2,2020-08-02
20200803,2020,3,8,3,2020-08-03
20200804,2020,3,8,4,2020-08-04
20200805,2020,3,8,5,2020-08-05
20200806,2020,3,8,6,2020-08-06
20200807,2020,3,8,7,2020-08-07
20200808,2020,3,8,8,2020-08-08
20200809,2020,3,8,9,2020-08-09
20200810,2020,3,8,10,2020-08-10
20200811,2020,3,8,11,2020-08-11
20200812,2020,3,8,12,2020-08-12
20200813,2020,3,8,13,2020-08-13
20200814,2020,3,8,14,2020-08-14
20200815,2020,3,8,15,2020-08-15
20200816,2020,3,8,16,2020-08-16
20200817,2020,3,8,17,2020-08-17
20200818,2020,3,8,18,2020-08-18
20200819,2020,3,8,19,2020-08-19
20200820,2020,3,8,20,2020-08-20
20200821,2020,3,8,21,2020-08-21
20200822,2020,3,8,22,2020-08-22
20200823,2020,3,8,23,2020-08-23
20200824,2020,3,8,24,2020-08-24
20200825,2020,3,8,25,2020-08-25
20200826,2020,3,8,26,2020-08-26
20200827,2020,3,8,27,2020-08-27
20200828,2020,3,8,28,2020-08-28
20200829,2020,3,8,29,2020-08-29
20200830,2020,3,8,30,2020-08-30
20200831,2020,3,8,31,2020-08-31
20200901,2020,3,9,1,2020-09-01
20200902,2020,3,9,2,2020-09-02
20200903,2020,3,9,3,2020-09-03
20200904,2020,3,9,4,2020-09-04
20200905,2020,3,9,5,2020-09-05
20200906,2020,3,9,6,2020-09-06
20200907,2020,3,9,7,2020-09-07
20200908,2020,3,9,8,2020-09-08
20200909,2020,3,9,9,2020-09-09
20200910,2020,3,9,10,2020-09-10
20200911,2020,3,9,11,2020-09-11
20200912,2020,3,9,12,2020-09-12
20200913,2020,3,9,13,2020-09-13
20200914,2020,3,9,14,2020-09-14
20200915,2020,3,9,15,2020-09-15
20200916,2020,3,9,16,2020-09-16
20200917,2020,3,9,17,2020-09-17
20200918,2020,3,9,18,2020-09-18
20200919,2020,3,9,19,2020-09-19
20200920,2020,3,9,20,2020-09-20
20200921,2020,3,9,21,2020-09-21
20200922,2020,3,9,22,2020-09-22
20200923,2020,3,9,23,2020-09-23
20200924,2020,3,9,24,2020-09-24
20200925,2020,3,9,25,2020-09-25
20200926,2020,3,9,26,2020-09-26
20200927,2020,3,9,27,2020-09-27
20200928,2020,3,9,28,2020-09-28
20200929,2020,3,9,29,2020-09-29
20200930,2020,3,9,30,2020-09-30
20201001,2020,4,10,1,2020-10-01
20201002,2020,4,10,2,2020-10-02
20201003,2020,4,10,3,2020-10-03
20201004,2020,4,10,4,2020-10-04
20201005,2020,4,10,5,2020-10-05
20201006,2020,4,10,6,2020-10-06
20201007,2020,4,10,7,2020-10-07
20201008,2020,4,10,8,2020-10-08
20201009,2020,4,10,9,2020-10-09
20201010,2020,4,10,10,2020-10-10
20201011,2020,4,10,11,2020-10-11
20201012,2020,4,10,12,2020-10-12
20201013,2020,4,10,13,2020-10-13
20201014,2020,4,10,14,2020-10-14
20201015,2020,4,10,15,2020-10-15
20201016,2020,4,10,16,2020-10-16
20201017,2020,4,10,17,2020-10-17
20201018,2020,4,10,18,2020-10-18
20201019,2020,4,10,19,2020-10-19
20201020,2020,4,10,20,2020-10-20
20201021,2020,4,10,21,2020-10-21
20201022,2020,4,10,22,2020-10-22
20201023,2020,4,10,23,2020-10-23
20201024,2020,4,10,24,2020-10-24
20201025,2020,4,10,25,2020-10-25
20201026,2020,4,10,26,2020-10-26
20201027,2020,4,10,27,2020-10-27
20201028,2020,4,10,28,2020-10-28
20201029,2020,4,10,29,2020-10-29
20201030,2020,4,10,30,2020-10-30
20201031,2020,4,10,31,2020-10-31
20201101,2020,4,11,1,2020-11-01
20201102,2020,4,11,2,2020-11-02
20201103,2020,4,11,3,2020-11-03
20201104,2020,4,11,4,2020-11-04
20201105,2020,4,11,5,2020-11-05
20201106,2020,4,11,6,2020-11-06
20201107,2020,4,11,7,2020-11-07
20201108,2020,4,11,8,2020-11-08
20201109,2020,4,11,9,2020-11-09
20201110,2020,4,11,10,2020-11-10
20201111,2020,4,11,11,2020-11-11
20201112,2020,4,11,12,2020-11-12
20201113,2020,4,11,13,2020-11-13
20201114,2020,4,11,14,2020-11-14
20201115,2020,4,11,15,2020-11-15
20201116,2020,4,11,16,2020-11-16
20201117,2020,4,11,17,2020-11-17
20201118,2020,4,11,18,2020-11-18
20201119,2020,4,11,19,2020-11-19
20201120,2020,4,11,20,2020-11-20
20201121,2020,4,11,21,2020-11-21
20201122,2020,4,11,22,2020-11-22
20201123,2020,4,11,23,2020-11-23
20201124,2020,4,11,24,2020-11-24
20201125,2020,4,11,25,2020-11-25
20201126,2020,4,11,26,2020-11-26
20201127,2020,4,11,27,2020-11-27
20201128,2020,4,11,28,2020-11-28
20201129,2020,4,11,29,2020-11-29
20201130,2020,4,11,30,2020-11-30
20201201,2020,4,12,1,2020-12-01
20201202,2020,4,12,2,2020-12-02
20201203,2020,4,12,3,2020-12-03
20201204,2020,4,12,4,2020-12-04
20201205,2020,4,12,5,2020-12-05
20201206,2020,4,12,6,2020-12-06
20201207,2020,4,12,7,2020-12-07
20201208,2020,4,12,8,2020-12-08
20201209,2020,4,12,9,2020-12-09
20201210,2020,4,12,10,2020-12-10
20201211,2020,4,12,11,2020-12-11
20201212,2020,4,12,12,2020-12-12
20201213,2020,4,12,13,2020-12-13
20201214,2020,4,12,14,2020-12-14
20201215,2020,4,12,15,2020-12-15
20201216,2020,4,12,16,2020-12-16
20201217,2020,4,12,17,2020-12-17
20201218,2020,4,12,18,2020-12-18
20201219,2020,4,12,19,2020-12-19
20201220,2020,4,12,20,2020-12-20
20201221,2020,4,12,21,2020-12-21
20201222,2020,4,12,22,2020-12-22
20201223,2020,4,12,23,2020-12-23
20201224,2020,4,12,24,2020-12-24
20201225,2020,4,12,25,2020-12-25
20201226,2020,4,12,26,2020-12-26
20201227,2020,4,12,27,2020-12-27
20201228,2020,4,12,28,2020-12-28
20201229,2020,4,12,29,2020-12-29
20201230,2020,4,12,30,2020-12-30
20201231,2020,4,12,31,2020-12-31
20210101,2021,1,1,1,2021-01-01
20210102,2021,1,1,2,2021-01-02
20210103,2021,1,1,3,2021-01-03
20210104,2021,1,1,4,2021-01-04
20210105,2021,1,1,5,2021-01-05
20210106,2021,1,1,6,2021-01-06
20210107,2021,1,1,7,2021-01-07
20210108,2021,1,1,8,2021-01-08
20210109,2021,1,1,9,2021-01-09
20210110,2021,1,1,10,2021-01-10
20210111,2021,1,1,11,2021-01-11
20210112,2021,1,1,12,2021-01-12
20210113,2021,1,1,13,2021-01-13
20210114,2021,1,1,14,2021-01-14
20210115,2021,1,1,15,2021-01-15
20210116,2021,1,1,16,2021-01-16
20210117,2021,1,1,17,2021-01-17
20210118,2021,1,1,18,2021-01-18
20210119,2021,1,1,19,2021-01-19
20210120,2021,1,1,20,2021-01-20
20210121,2021,1,1,21,2021-01-21
20210122,2021,1,1,22,2021-01-22
20210123,2021,1,1,23,2021-01-23
20210124,2021,1,1,24,2021-01-24
20210125,2021,1,1,25,2021-01-25
20210126,2021,1,1,26,2021-01-26
20210127,2021,1,1,27,2021-01-27
20210128,2021,1,1,28,2021-01-28
20210129,2021,1,1,29,2021-01-29
20210130,2021,1,1,30,2021-01-30
20210131,2021,1,1,31,2021-01-31
20210201,2021,1,2,1,2021-02-01
20210202,2021,1,2,2,2021-02-02
20210203,2021,1,2,3,2021-02-03
20210204,2021,1,2,4,2021-02-04
20210205,2021,1,2,5,2021-02-05
20210206,2021,1,2,6,2021-02-06
20210207,2021,1,2,7,2021-02-07
20210208,2021,1,2,8,2021-02-08
20210209,2021,1,2,9,2021-02-09
20210210,2021,1,2,10,2021-02-10
20210211,2021,1,2,11,2021-02-11
20210212,2021,1,2,12,2021-02-12
20210213,2021,1,2,13,2021-02-13
20210214,2021,1,2,14,2021-02-14
20210215,2021,1,2,15,2021-02-15
20210216,2021,1,2,16,2021-02-16
20210217,2021,1,2,17,2021-02-17
20210218,2021,1,2,18,2021-02-18
20210219,2021,1,2,19,2021-02-19
20210220,2021,1,2,20,2021-02-20
20210221,2021,1,2,21,2021-02-21
20210222,2021,1,2,22,2021-02-22
20210223,2021,1,2,23,2021-02-23
20210224,2021,1,2,24,2021-02-24
20210225,2021,1,2,25,2021-02-25
20210226,2021,1,2,26,2021-02-26
20210227,2021,1,2,27,2021-02-27
20210228,2021,1,2,28,2021-02-28
20210301,2021,1,3,1,2021-03-01
20210302,2021,1,3,2,2021-03-02
20210303,2021,1,3,3,2021-03-03
20210304,2021,1,3,4,2021-03-04
20210305,2021,1,3,5,2021-03-05
20210306,2021,1,3,6,2021-03-06
20210307,2021,1,3,7,2021-03-07
20210308,2021,1,3,8,2021-03-08
20210309,2021,1,3,9,2021-03-09
20210310,2021,1,3,10,2021-03-10
20210311,2021,1,3,11,2021-03-11
20210312,2021,1,3,12,2021-03-12
20210313,2021,1,3,13,2021-03-13
20210314,2021,1,3,14,2021-03-14
20210315,2021,1,3,15,2021-03-15
20210316,2021,1,3,16,2021-03-16
20210317,2021,1,3,17,2021-03-17
20210318,2021,1,3,18,2021-03-18
20210319,2021,1,3,19,2021-03-19
20210320,2021,1,3,20,2021-03-20
20210321,2021,1,3,21,2021-03-21
20210322,2021,1,3,22,2021-03-22
20210323,2021,1,3,23,2021-03-23
20210324,2021,1,3,24,2021-03-24
20210325,2021,1,3,25,2021-03-25
20210326,2021,1,3,26,2021-03-26
20210327,2021,1,3,27,2021-03-27
20210328,2021,1,3,28,2021-03-28
20210329,2021,1,3,29,2021-03-29
20210330,2021,1,3,30,2021-03-30
20210331,2021,1,3,31,2021-03-31
20210401,2021,2,4,1,2021-04-01
20210402,2021,2,4,2,2021-04-02
20210403,2021,2,4,3,2021-04-03
20210404,2021,2,4,4,2021-04-04
20210405,2021,2,4,5,2021-04-05
20210406,2021,2,4,6,2021-04-06
20210407,2021,2,4,7,2021-04-07
20210408,2021,2,4,8,2021-04-08
20210409,2021,2,4,9,2021-04-09
20210410,2021,2,4,10,2021-04-10
20210411,2021,2,4,11,2021-04-11
20210412,2021,2,4,12,2021-04-12
20210413,2021,2,4,13,2021-04-13
20210414,2021,2,4,14,2021-04-14
20210415,2021,2,4,15,2021-04-15
20210416,2021,2,4,16,2021-04-16
20210417,2021,2,4,17,2021-04-17
20210418,2021,2,4,18,2021-04-18
20210419,2021,2,4,19,2021-04-19
20210420,2021,2,4,20,2021-04-20
20210421,2021,2,4,21,2021-04-21
20210422,2021,2,4,22,2021-04-22
20210423,2021,2,4,23,2021-04-23
20210424,2021,2,4,24,2021-04-24
20210425,2021,2,4,25,2021-04-25
20210426,2021,2,4,26,2021-04-26
20210427,2021,2,4,27,2021-04-27
20210428,2021,2,4,28,2021-04-28
20210429,2021,2,4,29,2021-04-29
20210430,2021,2,4,30,2021-04-30
20210501,2021,2,5,1,2021-05-01
20210502,2021,2,5,2,2021-05-02
20210503,2021,2,5,3,2021-05-03
20210504,2021,2,5,4,2021-05-04
20210505,2021,2,5,5,2021-05-05
20210506,2021,2,5,6,2021-05-06
20210507,2021,2,5,7,2021-05-07
20210508,2021,2,5,8,2021-05-08
20210509,2021,2,5,9,2021-05-09
20210510,2021,2,5,10,2021-05-10
20210511,2021,2,5,11,2021-05-11
20210512,2021,2,5,12,2021-05-12
20210513,2021,2,5,13,2021-05-13
20210514,2021,2,5,14,2021-05-14
20210515,2021,2,5,15,2021-05-15
20210516,2021,2,5,16,2021-05-16
20210517,2021,2,5,17,2021-05-17
20210518,2021,2,5,18,2021-05-18
20210519,2021,2,5,19,2021-05-19
20210520,2021,2,5,20,2021-05-20
20210521,2021,2,5,21,2021-05-21
20210522,2021,2,5,22,2021-05-22
20210523,2021,2,5,23,2021-05-23
20210524,2021,2,5,24,2021-05-24
20210525,2021,2,5,25,2021-05-25
20210526,2021,2,5,26,2021-05-26
20210527,2021,2,5,27,2021-05-27
20210528,2021,2,5,28,2021-05-28
20210529,2021,2,5,29,2021-05-29
20210530,2021,2,5,30,2021-05-30
20210531,2021,2,5,31,2021-05-31
20210601,2021,2,6,1,2021-06-01
20210602,2021,2,6,2,2021-06-02
20210603,2021,2,6,3,2021-06-03
20210604,2021,2,6,4,2021-06-04
20210605,2021,2,6,5,2021-06-05
20210606,2021,2,6,6,2021-06-06
20210607,2021,2,6,7,2021-06-07
20210608,2021,2,6,8,2021-06-08
20210609,2021,2,6,9,2021-06-09
20210610,2021,2,6,10,2021-06-10
20210611,2021,2,6,11,2021-06-11
20210612,2021,2,6,12,2021-06-12
20210613,2021,2,6,13,2021-06-13
20210614,2021,2,6,14,2021-06-14
20210615,2021,2,6,15,2021-06-15
20210616,2021,2,6,16,2021-06-16
20210617,2021,2,6,17,2021-06-17
20210618,2021,2,6,18,2021-06-18
20210619,2021,2,6,19,2021-06-19
20210620,2021,2,6,20,2021-06-20
20210621,2021,2,6,21,2021-06-21
20210622,2021,2,6,22,2021-06-22
20210623,2021,2,6,23,2021-06-23
20210624,2021,2,6,24,2021-06-24
